"datesold","postcode","price","propertyType","bedrooms"
"2008-11-24 00:00:00","2905","500000","house","4"
"2008-11-24 00:00:00","2904","547500","house","4"
"2008-11-24 00:00:00","2607","565000","house","5"
"2008-11-24 00:00:00","2612","630000","house","3"
"2008-11-25 00:00:00","2912","490000","house","4"
"2008-11-25 00:00:00","2611","540000","house","5"
"2008-11-25 00:00:00","2603","630000","house","2"
"2008-11-25 00:00:00","2607","735000","house","5"
"2008-11-26 00:00:00","2905","326000","house","3"
"2008-11-26 00:00:00","2604","375000","house","2"
"2008-11-26 00:00:00","2905","453000","house","4"
"2008-11-26 00:00:00","2903","462500","house","4"
"2008-11-26 00:00:00","2606","580000","house","5"
"2008-11-27 00:00:00","2906","327500","house","3"
"2008-11-27 00:00:00","2913","390000","house","3"
"2008-11-28 00:00:00","2906","322500","house","3"
"2008-11-28 00:00:00","2906","335000","house","3"
"2008-11-28 00:00:00","2615","337500","house","3"
"2008-11-28 00:00:00","2905","345000","house","3"
"2008-11-28 00:00:00","2615","345000","house","3"
"2008-11-28 00:00:00","2913","351000","house","3"
"2008-11-28 00:00:00","2611","470000","house","3"
"2008-11-28 00:00:00","2602","540000","house","3"
"2008-11-28 00:00:00","2906","544000","house","4"
"2008-11-28 00:00:00","2603","1095000","house","4"
"2008-11-28 00:00:00","2603","1250000","house","3"
"2008-11-29 00:00:00","2611","375000","house","3"
"2008-11-29 00:00:00","2904","395000","house","3"
"2008-12-01 00:00:00","2905","327500","house","3"
"2008-12-01 00:00:00","2617","400000","house","3"
"2008-12-01 00:00:00","2607","450000","house","3"
"2008-12-01 00:00:00","2611","507500","house","3"
"2008-12-01 00:00:00","2604","940000","house","4"
"2008-12-01 00:00:00","2605","1050000","house","4"
"2008-12-02 00:00:00","2905","320000","house","3"
"2008-12-02 00:00:00","2905","349750","house","3"
"2008-12-02 00:00:00","2615","360000","house","4"
"2008-12-02 00:00:00","2906","410000","house","4"
"2008-12-02 00:00:00","2615","422500","house","4"
"2008-12-02 00:00:00","2913","464000","house","4"
"2008-12-02 00:00:00","2602","529000","house","3"
"2008-12-02 00:00:00","2903","557500","house","3"
"2008-12-03 00:00:00","2912","301000","house","3"
"2008-12-03 00:00:00","2913","320000","house","3"
"2008-12-03 00:00:00","2617","371000","house","4"
"2008-12-03 00:00:00","2617","374950","house","3"
"2008-12-03 00:00:00","2905","385150","house","3"
"2008-12-03 00:00:00","2902","399950","house","4"
"2008-12-03 00:00:00","2615","490000","house","5"
"2008-12-03 00:00:00","2612","512500","house","3"
"2008-12-03 00:00:00","2611","575000","house","4"
"2008-12-04 00:00:00","2902","340000","house","3"
"2008-12-04 00:00:00","2611","360000","house","3"
"2008-12-04 00:00:00","2906","420000","house","3"
"2008-12-04 00:00:00","2617","463000","house","4"
"2008-12-04 00:00:00","2913","470000","house","4"
"2008-12-04 00:00:00","2617","570000","house","4"
"2008-12-04 00:00:00","2612","680000","house","4"
"2008-12-05 00:00:00","2905","299000","house","3"
"2008-12-05 00:00:00","2913","309000","house","3"
"2008-12-05 00:00:00","2905","333000","house","2"
"2008-12-05 00:00:00","2602","430000","house","3"
"2008-12-05 00:00:00","2913","445000","house","3"
"2008-12-05 00:00:00","2904","455000","house","4"
"2008-12-05 00:00:00","2904","493000","house","5"
"2008-12-05 00:00:00","2611","505000","house","3"
"2008-12-05 00:00:00","2603","650000","house","3"
"2008-12-06 00:00:00","2615","378250","house","3"
"2008-12-06 00:00:00","2611","595000","house","3"
"2008-12-06 00:00:00","2914","600000","house","4"
"2008-12-06 00:00:00","2902","672000","house","4"
"2008-12-08 00:00:00","2615","314000","house","3"
"2008-12-08 00:00:00","2617","350000","house","3"
"2008-12-08 00:00:00","2902","355000","house","3"
"2008-12-08 00:00:00","2905","365000","house","3"
"2008-12-08 00:00:00","2611","431000","house","4"
"2008-12-08 00:00:00","2611","470000","house","4"
"2008-12-08 00:00:00","2617","525000","house","4"
"2008-12-08 00:00:00","2611","610000","house","4"
"2008-12-08 00:00:00","2602","855000","house","4"
"2008-12-09 00:00:00","2904","490000","house","4"
"2008-12-09 00:00:00","2913","540000","house","4"
"2008-12-09 00:00:00","2905","695000","house","4"
"2008-12-10 00:00:00","2906","335000","house","3"
"2008-12-10 00:00:00","2913","340000","house","3"
"2008-12-10 00:00:00","2905","385000","house","3"
"2008-12-10 00:00:00","2906","392000","house","3"
"2008-12-10 00:00:00","2611","420000","house","3"
"2008-12-10 00:00:00","2602","435000","house","2"
"2008-12-10 00:00:00","2902","435000","house","4"
"2008-12-10 00:00:00","2904","440000","house","3"
"2008-12-10 00:00:00","2902","480000","house","4"
"2008-12-10 00:00:00","2604","600000","house","4"
"2008-12-11 00:00:00","2615","520000","house","4"
"2008-12-12 00:00:00","2906","351000","house","4"
"2008-12-12 00:00:00","2912","355000","house","2"
"2008-12-12 00:00:00","2905","455000","house","3"
"2008-12-12 00:00:00","2905","470000","house","4"
"2008-12-12 00:00:00","2903","525000","house","5"
"2008-12-12 00:00:00","2602","665000","house","3"
"2008-12-12 00:00:00","2604","805000","house","4"
"2008-12-13 00:00:00","2603","775000","house","4"
"2008-12-15 00:00:00","2615","360000","house","3"
"2008-12-15 00:00:00","2905","373500","house","3"
"2008-12-15 00:00:00","2606","398000","house","3"
"2008-12-15 00:00:00","2903","405000","house","3"
"2008-12-15 00:00:00","2904","472000","house","4"
"2008-12-15 00:00:00","2611","505000","house","4"
"2008-12-15 00:00:00","2906","530000","house","4"
"2008-12-15 00:00:00","2612","625000","house","2"
"2008-12-16 00:00:00","2906","362500","house","3"
"2008-12-16 00:00:00","2611","413000","house","3"
"2008-12-16 00:00:00","2615","420000","house","4"
"2008-12-16 00:00:00","2913","520000","house","4"
"2008-12-16 00:00:00","2913","585000","house","4"
"2008-12-17 00:00:00","2913","378500","house","3"
"2008-12-17 00:00:00","2615","600000","house","4"
"2008-12-17 00:00:00","2906","720000","house","4"
"2008-12-18 00:00:00","2903","416500","house","3"
"2008-12-18 00:00:00","2902","420000","house","4"
"2008-12-18 00:00:00","2615","431600","house","4"
"2008-12-19 00:00:00","2905","339950","house","3"
"2008-12-19 00:00:00","2905","350000","house","3"
"2008-12-19 00:00:00","2615","380000","house","3"
"2008-12-19 00:00:00","2902","428250","house","3"
"2008-12-19 00:00:00","2611","439000","house","3"
"2008-12-19 00:00:00","2905","472000","house","4"
"2008-12-19 00:00:00","2607","499000","house","4"
"2008-12-19 00:00:00","2611","527000","house","5"
"2008-12-19 00:00:00","2615","550000","house","4"
"2008-12-19 00:00:00","2612","716000","house","3"
"2008-12-19 00:00:00","2603","900000","house","4"
"2008-12-20 00:00:00","2606","495000","house","3"
"2008-12-20 00:00:00","2604","540000","house","3"
"2008-12-20 00:00:00","2603","1375000","house","4"
"2008-12-20 00:00:00","2603","3500000","house","5"
"2008-12-22 00:00:00","2617","379000","house","3"
"2008-12-22 00:00:00","2615","390000","house","4"
"2008-12-22 00:00:00","2611","399500","house","3"
"2008-12-22 00:00:00","2914","456000","house","3"
"2008-12-22 00:00:00","2611","490000","house","4"
"2008-12-22 00:00:00","2614","585000","house","4"
"2008-12-22 00:00:00","2611","630000","house","4"
"2008-12-22 00:00:00","2600","855000","house","3"
"2008-12-23 00:00:00","2906","355000","house","3"
"2008-12-23 00:00:00","2905","361500","house","3"
"2008-12-23 00:00:00","2617","381000","house","3"
"2008-12-23 00:00:00","2913","390000","house","3"
"2008-12-23 00:00:00","2905","395000","house","3"
"2008-12-23 00:00:00","2914","444000","house","4"
"2008-12-23 00:00:00","2906","450000","house","4"
"2008-12-23 00:00:00","2906","452000","house","4"
"2008-12-23 00:00:00","2912","480000","house","4"
"2008-12-23 00:00:00","2602","500000","house","3"
"2008-12-23 00:00:00","2602","571000","house","3"
"2008-12-24 00:00:00","2614","310000","house","2"
"2008-12-24 00:00:00","2913","369950","house","3"
"2008-12-24 00:00:00","2615","385000","house","3"
"2008-12-24 00:00:00","2611","394000","house","3"
"2008-12-24 00:00:00","2914","400000","house","4"
"2008-12-24 00:00:00","2906","400000","house","3"
"2008-12-24 00:00:00","2611","400000","house","3"
"2008-12-24 00:00:00","2905","400000","house","3"
"2008-12-24 00:00:00","2904","499000","house","4"
"2008-12-24 00:00:00","2600","1057500","house","4"
"2009-01-06 00:00:00","2617","342500","house","3"
"2009-01-06 00:00:00","2611","450000","house","4"
"2009-01-07 00:00:00","2602","420000","house","3"
"2009-01-08 00:00:00","2615","394000","house","3"
"2009-01-08 00:00:00","2914","410000","house","4"
"2009-01-08 00:00:00","2904","411500","house","3"
"2009-01-08 00:00:00","2914","560000","house","4"
"2009-01-09 00:00:00","2611","383000","house","3"
"2009-01-09 00:00:00","2902","385000","house","3"
"2009-01-09 00:00:00","2913","420000","house","2"
"2009-01-10 00:00:00","2914","585000","house","4"
"2009-01-10 00:00:00","2913","590000","house","4"
"2009-01-12 00:00:00","2617","340500","house","3"
"2009-01-12 00:00:00","2905","410000","house","3"
"2009-01-12 00:00:00","2903","418000","house","3"
"2009-01-12 00:00:00","2615","470000","house","4"
"2009-01-12 00:00:00","2905","609950","house","4"
"2009-01-12 00:00:00","2914","630000","house","4"
"2009-01-12 00:00:00","2914","750000","house","5"
"2009-01-13 00:00:00","2615","420000","house","3"
"2009-01-13 00:00:00","2615","515000","house","4"
"2009-01-13 00:00:00","2602","637000","house","4"
"2009-01-14 00:00:00","2615","315000","house","3"
"2009-01-14 00:00:00","2914","400000","house","3"
"2009-01-14 00:00:00","2905","439000","house","4"
"2009-01-15 00:00:00","2905","330000","house","3"
"2009-01-15 00:00:00","2614","350000","house","3"
"2009-01-15 00:00:00","2611","440000","house","3"
"2009-01-15 00:00:00","2617","462500","house","4"
"2009-01-15 00:00:00","2604","465000","house","2"
"2009-01-15 00:00:00","2913","589000","house","3"
"2009-01-15 00:00:00","2913","640000","house","4"
"2009-01-16 00:00:00","2905","319950","house","3"
"2009-01-16 00:00:00","2611","456000","house","3"
"2009-01-16 00:00:00","2615","585000","house","4"
"2009-01-19 00:00:00","2617","400000","house","3"
"2009-01-19 00:00:00","2906","615000","house","4"
"2009-01-19 00:00:00","2904","688889","house","4"
"2009-01-20 00:00:00","2913","392000","house","3"
"2009-01-20 00:00:00","2912","425000","house","3"
"2009-01-20 00:00:00","2905","465000","house","4"
"2009-01-20 00:00:00","2602","500000","house","3"
"2009-01-20 00:00:00","2600","1150000","house","4"
"2009-01-21 00:00:00","2906","570000","house","4"
"2009-01-22 00:00:00","2905","308000","house","3"
"2009-01-22 00:00:00","2615","512000","house","4"
"2009-01-22 00:00:00","2600","575000","house","3"
"2009-01-23 00:00:00","2615","315000","house","3"
"2009-01-23 00:00:00","2906","317500","house","3"
"2009-01-23 00:00:00","2906","335000","house","3"
"2009-01-23 00:00:00","2905","360000","house","3"
"2009-01-23 00:00:00","2905","380000","house","4"
"2009-01-23 00:00:00","2905","394000","house","3"
"2009-01-23 00:00:00","2605","570000","house","4"
"2009-01-23 00:00:00","2612","890000","house","3"
"2009-01-27 00:00:00","2615","327000","house","3"
"2009-01-27 00:00:00","2906","350500","house","3"
"2009-01-27 00:00:00","2905","475000","house","4"
"2009-01-27 00:00:00","2913","750000","house","5"
"2009-01-27 00:00:00","2603","2100000","house","4"
"2009-01-28 00:00:00","2615","325000","house","3"
"2009-01-28 00:00:00","2913","365000","house","3"
"2009-01-28 00:00:00","2913","441000","house","4"
"2009-01-28 00:00:00","2914","450000","house","3"
"2009-01-28 00:00:00","2906","620000","house","4"
"2009-01-29 00:00:00","2905","341000","house","3"
"2009-01-29 00:00:00","2903","395000","house","3"
"2009-01-29 00:00:00","2602","550000","house","3"
"2009-01-29 00:00:00","2607","612000","house","4"
"2009-01-30 00:00:00","2902","450000","house","3"
"2009-01-30 00:00:00","2611","467500","house","3"
"2009-01-30 00:00:00","2602","476000","house","3"
"2009-01-30 00:00:00","2914","525000","house","4"
"2009-01-30 00:00:00","2617","601000","house","4"
"2009-01-31 00:00:00","2900","440000","house","3"
"2009-01-31 00:00:00","2617","495000","house","3"
"2009-02-02 00:00:00","2913","500000","house","5"
"2009-02-02 00:00:00","2607","622500","house","4"
"2009-02-03 00:00:00","2913","335000","house","2"
"2009-02-03 00:00:00","2615","339000","house","3"
"2009-02-03 00:00:00","2615","362000","house","3"
"2009-02-03 00:00:00","2904","390000","house","4"
"2009-02-03 00:00:00","2904","412000","house","3"
"2009-02-03 00:00:00","2615","420000","house","4"
"2009-02-03 00:00:00","2604","485000","house","2"
"2009-02-03 00:00:00","2614","605000","house","3"
"2009-02-04 00:00:00","2913","370000","house","3"
"2009-02-04 00:00:00","2611","440000","house","4"
"2009-02-04 00:00:00","2905","530000","house","4"
"2009-02-05 00:00:00","2906","340000","house","3"
"2009-02-05 00:00:00","2611","435000","house","4"
"2009-02-05 00:00:00","2617","438000","house","4"
"2009-02-05 00:00:00","2906","495000","house","4"
"2009-02-05 00:00:00","2602","620000","house","4"
"2009-02-06 00:00:00","2906","339000","house","3"
"2009-02-06 00:00:00","2615","500000","house","5"
"2009-02-06 00:00:00","2617","510000","house","4"
"2009-02-06 00:00:00","2913","535000","house","4"
"2009-02-07 00:00:00","2611","512000","house","3"
"2009-02-09 00:00:00","2905","395000","house","4"
"2009-02-09 00:00:00","2617","520000","house","4"
"2009-02-09 00:00:00","2906","545000","house","4"
"2009-02-09 00:00:00","2607","715000","house","4"
"2009-02-10 00:00:00","2913","335000","house","3"
"2009-02-10 00:00:00","2902","400000","house","3"
"2009-02-10 00:00:00","2914","468000","house","4"
"2009-02-10 00:00:00","2905","510000","house","4"
"2009-02-11 00:00:00","2905","100000","house","3"
"2009-02-11 00:00:00","2611","380000","house","3"
"2009-02-11 00:00:00","2906","385000","house","3"
"2009-02-11 00:00:00","2903","407000","house","3"
"2009-02-11 00:00:00","2615","410000","house","4"
"2009-02-11 00:00:00","2905","480000","house","4"
"2009-02-11 00:00:00","2906","535000","house","4"
"2009-02-11 00:00:00","2607","670000","house","4"
"2009-02-12 00:00:00","2906","347500","house","3"
"2009-02-12 00:00:00","2905","380000","house","3"
"2009-02-12 00:00:00","2902","400000","house","3"
"2009-02-12 00:00:00","2615","405000","house","4"
"2009-02-12 00:00:00","2905","408000","house","4"
"2009-02-12 00:00:00","2615","485000","house","4"
"2009-02-13 00:00:00","2905","362000","house","3"
"2009-02-13 00:00:00","2914","435000","house","4"
"2009-02-13 00:00:00","2913","450000","house","4"
"2009-02-13 00:00:00","2600","880000","house","4"
"2009-02-14 00:00:00","2602","456000","house","3"
"2009-02-16 00:00:00","2913","355000","house","3"
"2009-02-16 00:00:00","2902","426500","house","4"
"2009-02-16 00:00:00","2906","490000","house","4"
"2009-02-16 00:00:00","2605","602000","house","4"
"2009-02-17 00:00:00","2914","355000","house","3"
"2009-02-17 00:00:00","2611","380000","house","3"
"2009-02-17 00:00:00","2903","410000","house","4"
"2009-02-17 00:00:00","2902","449000","house","4"
"2009-02-17 00:00:00","2903","486000","house","4"
"2009-02-17 00:00:00","2611","490000","house","4"
"2009-02-17 00:00:00","2607","490000","house","3"
"2009-02-17 00:00:00","2905","560000","house","5"
"2009-02-18 00:00:00","2602","513000","house","4"
"2009-02-18 00:00:00","2602","522000","house","3"
"2009-02-19 00:00:00","2904","370000","house","3"
"2009-02-19 00:00:00","2904","405000","house","4"
"2009-02-19 00:00:00","2617","539000","house","5"
"2009-02-19 00:00:00","2617","560000","house","4"
"2009-02-19 00:00:00","2604","627500","house","3"
"2009-02-20 00:00:00","2617","405000","house","4"
"2009-02-20 00:00:00","2905","410000","house","3"
"2009-02-20 00:00:00","2912","671000","house","4"
"2009-02-21 00:00:00","2604","690000","house","4"
"2009-02-23 00:00:00","2905","362000","house","3"
"2009-02-23 00:00:00","2905","379950","house","3"
"2009-02-23 00:00:00","2905","391000","house","4"
"2009-02-23 00:00:00","2914","480000","house","4"
"2009-02-23 00:00:00","2607","495000","house","3"
"2009-02-23 00:00:00","2604","630000","house","4"
"2009-02-24 00:00:00","2905","360000","house","3"
"2009-02-24 00:00:00","2615","477000","house","4"
"2009-02-24 00:00:00","2602","750000","house","5"
"2009-02-25 00:00:00","2603","1580000","house","4"
